id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
1826975166603153792,"Zena stands on business, see how she cleared Dr C🤣🤣 #MVP #RHONairobi",0,0,2,0,Fri Aug 23 13:29:57 +0000 2024,0,FALSE,FALSE
1826974223178285098,@_Be_Buhle I dont know hey ....Zena isnt a credible source #RHONairobi,0,0,1,0,Fri Aug 23 13:26:13 +0000 2024,0,FALSE,FALSE
1826974044161266043,Mpesa Safaricom RUTO MUST GO State House HAPPENING NOW Kikuyus Luos Zebron Singers Mary Moraa KPLC #FootballKE Pauline Diani Ngong Road Mika #RHONairobi Prezzo SHIF University,0,0,0,0,Fri Aug 23 13:25:30 +0000 2024,0,FALSE,FALSE
1826973919649345671,"Where are the receipts

Zena girl please we need receipts, right now you sound stupid!!

#RHONairobi https://t.co/K6Cst8AxFR",1,0,1,0,Fri Aug 23 13:25:00 +0000 2024,0,FALSE,FALSE
1826973513908896033,#RHONairobi Zena is a liar for sure ! Out to get minnie and she went for minnies and Veras friendship. Childish behaviour ! Clearly she felt hurt when they turned on her after her psychotic episode,0,0,3,0,Fri Aug 23 13:23:23 +0000 2024,0,FALSE,FALSE
1826972555959316772,Zena is so ghetto #RHONairobi,0,0,0,0,Fri Aug 23 13:19:35 +0000 2024,0,FALSE,FALSE
1826971131552690228,Minne is pulling things out of her bum 😂 if Zena was talking nonsense about Vera then she would have told her  #RHONairobi,1,0,2,0,Fri Aug 23 13:13:55 +0000 2024,0,FALSE,FALSE
1826970266259308560,Minne definitely did talk smack about Vera. She talks smack about everyone 🙄 let’s not act like she doesn’t #RHONairobi,0,1,4,0,Fri Aug 23 13:10:29 +0000 2024,0,FALSE,FALSE
1826968768192401543,Did Minne😭😭 just add a snide remark saying Zena is an orphan  #RHONairobi https://t.co/n8HoSnTgnm,0,0,2,0,Fri Aug 23 13:04:32 +0000 2024,1,FALSE,FALSE
1826968512268517846,"An Auditing and Accounting firm based in Brooklyn, is looking for a SAICA Trainee Accountant to join their team.   Candidate should be; well presented (neat and professional); honest; open and friendly.
https://t.co/CjRB6EFFeO 
#Mommyclubss #RHONairobi https://t.co/hKY3KYwV2k",1,0,0,0,Fri Aug 23 13:03:31 +0000 2024,0,FALSE,FALSE
1826964896455471175,"How to Master Excel in 11 Steps 

Mpesa Safaricom RUTO MUST GO State House HAPPENING NOW Kikuyus Luos Zebron Singers Mary Moraa KPLC #FootballKE Pauline Diani Ngong Road Mika #RHONairobi Prezzo SHIF University https://t.co/w0fTJPz9mV",0,0,3,0,Fri Aug 23 12:49:09 +0000 2024,2,FALSE,FALSE
1826962892857524313,Minnie is so scared of losing vera as a friend 😂😂#RHONairobi,0,1,9,0,Fri Aug 23 12:41:11 +0000 2024,0,FALSE,FALSE
1826962762582339773,I believe Zena 🤣🤣🤣 #RHONairobi,0,0,7,0,Fri Aug 23 12:40:40 +0000 2024,0,FALSE,FALSE
1826962456897294622,Zena was definitely best dressed! #RHONairobi,0,0,4,0,Fri Aug 23 12:39:27 +0000 2024,0,FALSE,FALSE
1826962380602937374,"Calling another biological woman a man is low even for someone that can’t afford to  step out without putting loads and loads of make up by a team and can’t make it to events on time to save her life. Girl bye.
#RHONairobi",1,0,22,0,Fri Aug 23 12:39:09 +0000 2024,0,FALSE,FALSE
1826962115636109388,I just know the host had a hectic headache after shooting because yhu 😮‍💨#RHONairobi,0,1,11,0,Fri Aug 23 12:38:06 +0000 2024,0,FALSE,FALSE
1826961914468991135,Vera STAND UP ma’am and realise that Minne is not your friend! #RHONairobi,1,0,38,1,Fri Aug 23 12:37:18 +0000 2024,0,FALSE,FALSE
1826961619823239318,I believe it 100% that Minne talked about Vera to Zena. #RHONairobi,0,0,6,0,Fri Aug 23 12:36:08 +0000 2024,0,FALSE,FALSE
1826961502936441272,"I love it when, Zena speaks Swahili chile that time I don’t understand a word 🤭#RHONairobi",0,0,4,0,Fri Aug 23 12:35:40 +0000 2024,0,FALSE,FALSE
1826961449790390465,"Dr C is overrated really! 🙄She thinks she knows everything, whole time she's clueless on some issues. And the OG's really aren't authentic, well at least Vera doesn't buy face! #RHONairobi",0,1,7,0,Fri Aug 23 12:35:27 +0000 2024,1,FALSE,FALSE
1826960558798590242,"Vera should tread carefully around Minne, she's not to be trusted. #RHONairobi",0,0,4,0,Fri Aug 23 12:31:55 +0000 2024,0,FALSE,FALSE
1826960140081213563,Zena stood her ground and they are afraid of a woman hu doesnt need a gang to do anything.......minnie is fake and she is mad Zena called her out....Dr C is just stuck up minne's ass....#RHONairobi,4,1,37,0,Fri Aug 23 12:30:15 +0000 2024,1,FALSE,FALSE
1826959302273142946,"Zena screams and doesn’t allow others to talk yhuu😭

 #RHONairobi",1,0,10,0,Fri Aug 23 12:26:55 +0000 2024,0,FALSE,FALSE
1826958852840964100,"Dr. C talking about how Zenah looks without makeup is wild business💀🙆🏽‍♀️😂
#RHONairobi",1,0,7,0,Fri Aug 23 12:25:08 +0000 2024,0,FALSE,FALSE
1826955458919244222,"Zenah has her issues but since the beginning of the season DrC has been poking her from accusing her of kidnapping to saying she is a murderer, those were heavy allegations and Minne thinks she is the loudest but Zenah said No ma’am😂#RHONairobi",0,0,27,0,Fri Aug 23 12:11:39 +0000 2024,0,FALSE,FALSE
1826955045469827102,Zena definitely visited her witch doctor before the reunion #RHONairobi https://t.co/PwGGuuCJFk,0,0,16,0,Fri Aug 23 12:10:00 +0000 2024,0,FALSE,FALSE
1826954043874332777,They should’ve muted Zena’s mic here and there.  #RHONairobi https://t.co/oF9kYqwHXV,0,1,16,0,Fri Aug 23 12:06:01 +0000 2024,0,FALSE,FALSE
1826953709835755528,"I love how Zena handled Dr C in regards to the medical doctor story!!
Team Zena or death!
#RHONairobi https://t.co/VKjPzSyHvy",6,1,86,1,Fri Aug 23 12:04:42 +0000 2024,0,FALSE,FALSE
1826953661609541694,Zena came to fight all the ladies all alone. One woman army #RHONairobi,1,0,7,0,Fri Aug 23 12:04:30 +0000 2024,0,FALSE,FALSE
1826953368889131448,who do i need to sleep with at production for them to bring zena back next season coz ill do it bitch. trust #RHONairobi https://t.co/P2bSQGlSSJ,3,1,20,0,Fri Aug 23 12:03:20 +0000 2024,0,FALSE,TRUE
1826952958405132440,"Zena really stood on business, but that doesn’t mean she’s not a horrible person #RHONairobi",16,4,172,0,Fri Aug 23 12:01:43 +0000 2024,1,FALSE,FALSE
1826951761879281822,That was an underwhelming reunion.  #RHONairobi,0,0,3,0,Fri Aug 23 11:56:57 +0000 2024,0,FALSE,FALSE
1826950816931922231,So they did not hold Zena accountable or shame her at least for that foul violent behaviour????  They definitely want her back for another season #RHONairobi https://t.co/CNsFZ7TJzY,0,1,4,0,Fri Aug 23 11:53:12 +0000 2024,0,FALSE,FALSE
1826950336751309137,#RHONairobi 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,0,0,0,Fri Aug 23 11:51:18 +0000 2024,0,FALSE,FALSE
1826949533349146810,"It’s beauty &amp; relaxation time over the most luxurious cocktails made with my Gold label reserve @PoshPalaceKenya 

.
.
#poshqueen #RHONairobi https://t.co/bdgVwyu3WM",0,0,2,0,Fri Aug 23 11:48:06 +0000 2024,0,FALSE,FALSE
1826948768085798986,All these  ladies need to come back for season 3. Please add sonal and Susan in the mix #RHONairobi,3,1,10,0,Fri Aug 23 11:45:04 +0000 2024,0,FALSE,FALSE
1826948220779421947,Vera actually gave us nothing this season #RHONairobi https://t.co/8oxaQm80wH,0,0,7,0,Fri Aug 23 11:42:53 +0000 2024,0,FALSE,FALSE
1826948210599850303,I honestly didn’t understand this reunion. Every one talking at the same time. Bored. #RHONairobi,0,0,13,0,Fri Aug 23 11:42:51 +0000 2024,0,FALSE,FALSE
1826947534020816942,"Zena’s back after carrying that entire Reunion. 
#RHONairobi 
#RHONairobiReunion https://t.co/knuwBNqNjB",8,1,87,1,Fri Aug 23 11:40:09 +0000 2024,0,FALSE,FALSE
1826947024861708513,"I am so sick of the housewives calling each other friends when they are just colleagues. All of them be like ""This friendship group"" Aibo you guys work together and don't even like each other to use the term friends.#RHONairobi https://t.co/9vLvSvUsam",1,0,15,0,Fri Aug 23 11:38:08 +0000 2024,0,FALSE,FALSE
1826946911821005273,"That box had nothing . It was Just Dr C trying to instill fear into Zena because she already built a ‘fbi ‘ reputation. Because why didn’t she show proof of Zena being 58 .
Such a loser .
#rhoNairobi
#rhoNairobireunion",1,1,59,0,Fri Aug 23 11:37:41 +0000 2024,0,FALSE,FALSE
1826946675555873078,#RHONairobi Minne married to a maybach wannabe is a flex🤦‍♀️🤦‍♀️🤦‍♀️,0,0,4,0,Fri Aug 23 11:36:45 +0000 2024,0,FALSE,FALSE
1826944648272634220,"Minne and Zena deserve each other, 2 horrible and disguisting people
#RHONairobi",0,1,25,0,Fri Aug 23 11:28:41 +0000 2024,0,FALSE,FALSE
1826943965708308703,"DR C wondering if Zena’s name being cleared was a mistrial when they were just allegations is bizarre 🫠
#rhoNairobi
#rhoNairobiReunion",0,0,5,0,Fri Aug 23 11:25:59 +0000 2024,0,FALSE,FALSE
1826943295412400490,Farah those ladies don't even deserve to be around you please🤌🏻 #RHONairobi,3,0,8,0,Fri Aug 23 11:23:19 +0000 2024,0,FALSE,FALSE
1826943105972461951,The way y’all forget so easy🌚all of a sudden y’all are praising Zena - she’s still the worst person in my eyes. Minne was a bully and that hasn’t changed. I don’t understand why y’all’s energy towards Zena has changed. #RHONairobi,2,2,24,0,Fri Aug 23 11:22:34 +0000 2024,0,FALSE,FALSE
1826943027262185527,"Yho Fareed the host stresses me 😭😭

This conversations drown him… He cant handle the ladies.

I feel Minnie is guilty hey 

#RHONairobi @ShowmaxOnline @ShowmaxKenya https://t.co/bV0LsHFsMo",0,1,9,0,Fri Aug 23 11:22:15 +0000 2024,0,FALSE,FALSE
1826942449605857351,"If Minne Comes back Next Season, I Need Xena to Come back and deal with her. I do believe she will provide us with receipts. #RHONairobi",0,0,3,0,Fri Aug 23 11:19:57 +0000 2024,0,FALSE,FALSE
1826942029143679001,Zena is a hoodrat but she ate Minne up I love it🤣🤣🤣 #RHONairobi https://t.co/Fpe1UHHjUc,1,0,3,0,Fri Aug 23 11:18:17 +0000 2024,0,FALSE,FALSE
1826941489093410909,"These ladies are just way too ghetto except Farrah tbh.. also get a host who can actually control and drive conversations! This reunion was quite disappointing for all we witnessed throught season 2 😪😪

#RHONairobi https://t.co/Yt2SM7kPuX",1,0,4,0,Fri Aug 23 11:16:08 +0000 2024,0,FALSE,FALSE
1826941042328735768,Zena is standing on business #rhonairobi,0,1,1,0,Fri Aug 23 11:14:22 +0000 2024,0,FALSE,FALSE
1826940187315769473,Zena just went to the reunion to make noise😩😮‍💨. #RHONairobi,0,0,4,0,Fri Aug 23 11:10:58 +0000 2024,0,FALSE,FALSE
1826939684884201709,"Dr C: Too easily influenced this season. Not the woman I thought she was.
Vera: A flip flopper, but mostly unproblematic.
Minne: Not the girl she thinks she is.
Farah: Very demure, tasteful &amp; classy.
Zena: Stands her ground, but holds on to grudges too much. 
#RHONairobi",1,1,44,0,Fri Aug 23 11:08:58 +0000 2024,1,FALSE,FALSE
1826938997228114186,"Let’s watch Real Housewives of Nairobi Reunion Part 2 

The chats starts Loyalty lol 😭😂🙃

#RHONairobi @ShowmaxKenya @ShowmaxOnline https://t.co/V1tIL9ka7U",0,0,1,0,Fri Aug 23 11:06:14 +0000 2024,0,FALSE,FALSE
1826938424961519833,I don’t like Xena but Xena spilling tea about Charles is not an attack on Charles. Minne decided to show off the house. And Xena investigated that’s it. #RHONairobi https://t.co/GPs85SFGaW,1,0,3,0,Fri Aug 23 11:03:58 +0000 2024,0,FALSE,FALSE
1826938026007638020,"Raha Shorts ❤️✅ Ksh. 1,999 (Sale Price)

https://t.co/JkYHeCqLxt

Nothing cuter and shorter than this timeless Raha shorts from Simbaress! What are you waiting for? Shop now! +254 110 683352

#simbaress #RHONairobi Prezzo Ruti Rongai MPESA https://t.co/LzAOvupXUR",1,0,5,0,Fri Aug 23 11:02:22 +0000 2024,0,FALSE,FALSE
1826937834600636500,"#RHONairobi  heard me and gave me teaaaa. The reunion was what we wanted the whole show😂.
Also I didn't plan to like Zenah but she was messy and I was SAT ok! 😂",0,0,2,0,Fri Aug 23 11:01:37 +0000 2024,0,FALSE,FALSE
1826937438293623229,"Regulate Starlink????? 
Safaricom and the Government should ""...shake their fist at the sky"" Elon Musk. 😅😂

Prezzo #TapIntoAI Mpesa Zabron Singers HAPPENING NOW George Bush Githurai #RHONairobi Starlink Mary Moraa https://t.co/B51i1WjHtX",7,1,20,0,Fri Aug 23 11:00:02 +0000 2024,0,FALSE,FALSE
1826937143874207892,"I am saying , Zena is asking the right questions, more than the host .
‘Are you a wine maker ?’
‘Can we stick to what I am asking ?’ 
Fareed could never , I am afraid. 
#rhoNairobi
#rhoNairobiReunion",2,0,7,0,Fri Aug 23 10:58:52 +0000 2024,0,FALSE,FALSE
1826936877607170201,"Kajumba Dress ❤️ Ksh. 4,500 (Sale Price)

https://t.co/8k6BU7ntAl

This bold and beautiful knee length dress will be a cute addition to your closet and style. This Simbaress ankara-mix dress has a low back detail that drapes well. Shop now! +254 110 683352

#RHONairobi Githurai https://t.co/R0gZNrryHI",1,0,4,0,Fri Aug 23 10:57:49 +0000 2024,0,FALSE,FALSE
1826936222259855446,"Zena and Dr C going career for career 
‘Dermatologist’ vs ‘winemaker’
#RHONairobi 
#rhoNairobireunion",0,0,6,0,Fri Aug 23 10:55:12 +0000 2024,0,FALSE,FALSE
1826933515440562319,What a boring 2nd part. Dr C brought a pandora's box for nothing. #RHONairobi,1,0,3,0,Fri Aug 23 10:44:27 +0000 2024,0,FALSE,FALSE
1826933209537433999,"Not Minne saying we're surrounded by a lot of darkness &amp; evil people, while she's the personification of darkness &amp; evil herself. #RHONairobi",3,1,49,0,Fri Aug 23 10:43:14 +0000 2024,0,FALSE,FALSE
1826932890124374299,#RHONairobi maybe it's me but there is something not very genuine about Farah😭😭😭,0,1,0,0,Fri Aug 23 10:41:58 +0000 2024,0,FALSE,FALSE
1826932167353520549,"CS Oparanya""s wife having good time
Smokin holy weed 
Why can't she send me some cash kwa MPESa ama tupatane Habanos lounge kwa hayo Raila must nominate me to replace mbadi 
Prezzo Ruto must go😂
Ama niaje KIKUYU SHAREHOLDERS 😂
STARLINK #RHONAIROBI shif kyiv https://t.co/MBJ4ugYV0t",0,0,0,0,Fri Aug 23 10:39:06 +0000 2024,0,FALSE,FALSE
1826931716725903646,Zena a ska bowa.🤝👍 #RHONairobi,0,0,0,0,Fri Aug 23 10:37:18 +0000 2024,0,FALSE,FALSE
1826931559980482748,"Vera had no story line, I think two seasons was enough, we don’t need her back  #RHONairobi",0,0,4,0,Fri Aug 23 10:36:41 +0000 2024,0,FALSE,FALSE
1826931252043117038,I hope Zena comes back because the show needs her lol  #RHONairobi,0,0,4,0,Fri Aug 23 10:35:27 +0000 2024,0,FALSE,FALSE
1826930942646038578,"Dr.C and Minnie definitely had a pre-reunion meet-up to go in on Zenah and failed miserably!
They did the same with Sonal last year and failed miserably. 
The season started with people wanting Sonal back and ended with people being team Zenah #RHONairobi",2,0,12,0,Fri Aug 23 10:34:14 +0000 2024,0,FALSE,FALSE
1826930736047268198,#RHONairobi Lol Vera actually being the only good person in this group is not something I was ready to admit.,11,2,160,2,Fri Aug 23 10:33:24 +0000 2024,1,FALSE,FALSE
1826930561732030974,Bill Gates hearing his name on #RhoNairobi #RhoNairobireunion https://t.co/inWXhKJ0sz,2,0,9,0,Fri Aug 23 10:32:43 +0000 2024,0,FALSE,FALSE
1826930302557585503,"#RHONairobi reunion, what's up with talking over each other?🤨",0,0,0,0,Fri Aug 23 10:31:41 +0000 2024,0,FALSE,FALSE
1826930126841352569,Dr c and Minnie had a pact this reunion hihihihi #RHONairobi well it didn’t help Minnie at all.,0,1,3,0,Fri Aug 23 10:30:59 +0000 2024,0,FALSE,FALSE
1826929519481049484,#RHONairobi Lol Minnie and Zena deserve each other.,1,0,1,0,Fri Aug 23 10:28:34 +0000 2024,0,FALSE,FALSE
1826929448857289157,"Minne is a liar. No close friend is gonna talk to your acquaintance like that, no matter what they think about you. Why would they trust Minne not to expose them? #RHONairobi",2,0,17,0,Fri Aug 23 10:28:17 +0000 2024,0,FALSE,FALSE
1826929322743005694,"🚴✨ Looking for the Perfect Bike for Your Child... We've Got You Covered! ✨🚴

☎️ Call or WhatsApp Kenneth at 0724 345 550

🚲 Kids' Adventures Start Here!*🚲

Mpesa Githurai Burkina Faso HAPPENING NOW #RHONairobi Emmanuel Wanjonyi Maverick Kikuyus Starlink Prezzo https://t.co/HPPvGv9XTa",0,1,0,0,Fri Aug 23 10:27:47 +0000 2024,0,FALSE,FALSE
1826929257529925984,"I love me some unseen footage 😭🤣
#rhoNairobi
#rhoNairobireunion",0,0,2,0,Fri Aug 23 10:27:32 +0000 2024,0,FALSE,FALSE
1826929091057967333,i believe zena shem 😭😭 #RHONairobi,0,0,1,0,Fri Aug 23 10:26:52 +0000 2024,0,FALSE,FALSE
1826927948374364589,"Farrah, Dr C, Zena &amp; Minne - I would love to see y'all again in S3!! 💕 and would love to see 2 CLASSY ladies join the cast
#RHONairobi",0,0,1,0,Fri Aug 23 10:22:20 +0000 2024,0,FALSE,FALSE
1826927418805760432,"Minne is guilty of talking about Vera , your Honor . #rhoNairobi #rhoNairobireunion",1,0,11,0,Fri Aug 23 10:20:13 +0000 2024,0,FALSE,TRUE
1826927374190993637,"🏠TWO BEDROOM

📍RUPOKWU PHC

🏷️1.3M PER ANNUM

✅BAND A

David Hundeyin | Wizarab | Enisa | Aura for Aura | Sterling | Out now | Omah Lay | Burna | Return | Arsenal | Capetown | Jorgensen | Servette | Zimbabweans Fisayo #BybitDOGSlisting #bbnaija2024 #RHONairobi #FireonNaija https://t.co/dsolPgWEoy",1,7,2,0,Fri Aug 23 10:20:03 +0000 2024,0,FALSE,FALSE
1826926196900143374,"Zena needs to let other people talk! Jeez

#RHONairobi",0,0,20,1,Fri Aug 23 10:15:22 +0000 2024,1,FALSE,FALSE
1826925950228894161,I believe Zena 😅 Minne definitely said those things about Vera #rhonairobi,0,0,5,0,Fri Aug 23 10:14:23 +0000 2024,0,FALSE,FALSE
1826925855014072628,"I’m sorry but Zena ate them up!!
She really didn’t need an army, she cleared them 1by1. 

#RHONairobi https://t.co/6mVjIPIC7p",0,2,41,0,Fri Aug 23 10:14:01 +0000 2024,0,FALSE,FALSE
1826925585890734171,"Once again , Minne is vile .
#rhoNairobi
#rhoNairobireunion",0,0,2,0,Fri Aug 23 10:12:56 +0000 2024,0,FALSE,FALSE
1826925265924087821,"A koala mourning the death of a friend 

RUTO MUST GO Mpesa Starlink HAPPENING NOW Kikuyus Finance Bill 2024 Zabron Singers Safaricom Burkina Faso President William Ruto Emmanuel Wanyonyi Prezzo Mary Moraa Diani University #RHONairobi Kenyans Uganda
https://t.co/SlMko1WfjT",0,0,2,0,Fri Aug 23 10:11:40 +0000 2024,0,FALSE,FALSE
1826925200769708210,"TRENDING KENYA
mpesa
starlink 
happenning now 
ruto must go
#OccupyStateHouse 
kikuyus 
safaricom 
habanos lounge 
#RHONairobi",0,0,0,0,Fri Aug 23 10:11:25 +0000 2024,0,FALSE,FALSE
1826925139381940227,"🏠TWO BEDROOM TO LET

📍RUPOKWU ENEKA PHC.

🏷️1.5M PER ANNUM

David Hundeyin | Wizarab | Enisa | Aura for Aura | Sterling | Out now | Omah Lay | Burna | Return | Arsenal | Capetown | Jorgensen | Servette | Zimbabweans Fisayo #BybitDOGSlisting #bbnaija2024 #RHONairobi #FireonNaija https://t.co/s2P5eZVmRb",1,2,1,0,Fri Aug 23 10:11:10 +0000 2024,0,FALSE,FALSE
1826925115835073015,Dr C's wig is really bothering me. Why wear such a thin wig? #RHONairobi,0,0,5,0,Fri Aug 23 10:11:04 +0000 2024,0,FALSE,FALSE
1826925064559739369,Yeah Minne said that  #RHONairobi,0,0,2,0,Fri Aug 23 10:10:52 +0000 2024,0,FALSE,FALSE
1826924857650458914,"Mother fox taking  care of her 7 pups alone

RUTO MUST GO Mpesa Starlink HAPPENING NOW Kikuyus Finance Bill 2024 Zabron Singers Safaricom Burkina Faso President William Ruto Emmanuel Wanyonyi Prezzo Mary Moraa Diani University #RHONairobi Kenyans Uganda
https://t.co/p2zbRB2tkL",0,0,0,0,Fri Aug 23 10:10:03 +0000 2024,0,FALSE,FALSE
1826924776247419256,"Zena mastered the art of keeping a poker face .
Not the cameras panning on her when Vera said last season someone was trying to keep her and Minne apart 
#rhoNairobireunion
#rhoNairobi",0,0,0,0,Fri Aug 23 10:09:43 +0000 2024,0,FALSE,FALSE
1826924697335763389,"What can you learn from this

RUTO MUST GO Mpesa Starlink HAPPENING NOW Kikuyus Finance Bill 2024 Zabron Singers Safaricom Burkina Faso President William Ruto Emmanuel Wanyonyi Prezzo Mary Moraa Diani University #RHONairobi Kenyans Uganda
https://t.co/FM73oA4rIq",0,0,0,0,Fri Aug 23 10:09:25 +0000 2024,0,FALSE,FALSE
1826924276965851573,Mahn if they bring us Zena and Rejah next season... we're occupying D&amp;R studios 😂😩 #rhonairobi,0,0,3,0,Fri Aug 23 10:07:44 +0000 2024,0,FALSE,FALSE
1826923958454620444,In other words Vera told Dr C to mind her business when she was trying to defend Minne who was trying to explain herself about the conversation she had with Zena #RHONairobi #RHONairobiReunion https://t.co/iouB4cu2Af,0,0,4,0,Fri Aug 23 10:06:28 +0000 2024,0,FALSE,FALSE
1826923871913538004,"Friends , frenemies and all that Jazz
!!! Part 2 is up .
About to be a yapper on the TL 🤣
#rhoNairobireunion  #rhoNairobi",0,0,1,0,Fri Aug 23 10:06:08 +0000 2024,0,FALSE,FALSE
1826923501455839392,"Bringing the burger game to a whole new level.
We are located at 696 kindaruma mall, kilimani area.

 #RHONairobi #FridayFeeling #beyondflavours #kilimani  Mpesa https://t.co/I3XCWrplo6",0,0,3,0,Fri Aug 23 10:04:40 +0000 2024,0,FALSE,FALSE
1826922470957322307,"HP ELITEBOOK 840 5
Core i5 8th gen
16/512
Touchscreen
Backlit Keyboard
Sim Slot
Fingerprint reader
Kshs 46k
📞0792267167

Mpesa HAPPENING NOW Sam Gituku Kikuyus habanos lounge RUTO MUST GO Francis Owino Airtel Djibouti #RHONairobi Gitaru Bunge la Mwananchi #FeesMustFallNow USSD https://t.co/ZrQPC1KJED",0,0,3,0,Fri Aug 23 10:00:34 +0000 2024,1,FALSE,FALSE
1826922406377611420,"What a shit show. It's giving me flashbacks of the #RHOJ renuion. Like Mabler, Fareed has no control. #RHONairobi",2,0,1,0,Fri Aug 23 10:00:18 +0000 2024,0,FALSE,FALSE
1826922283077619953,"If we are being honest Dr C is the one that ruined the event by coming with a coffin, like who comes with a coffin to someone’s event #RHONairobi #RHONairobiReunion",2,1,42,0,Fri Aug 23 09:59:49 +0000 2024,0,FALSE,FALSE
1826922182095638657,"Don't bring Zena back. I felt the negativity and darkness through the screen. 😐
#Rhonairobi",1,2,31,0,Fri Aug 23 09:59:25 +0000 2024,0,FALSE,FALSE
1826922082703196239,"Morara Kebaso injecting at KICC

RUTO MUST GO Mpesa Starlink HAPPENING NOW Kikuyus Finance Bill 2024 Zabron Singers Safaricom Burkina Faso President William Ruto Emmanuel Wanyonyi Prezzo Mary Moraa Diani University #RHONairobi Kenyans Uganda https://t.co/GgFYOCHPY0",0,0,1,0,Fri Aug 23 09:59:01 +0000 2024,0,FALSE,FALSE
1826921747548905932,"Police are criminals now 

RUTO MUST GO Mpesa Starlink HAPPENING NOW Kikuyus Finance Bill 2024 Zabron Singers Safaricom Burkina Faso President William Ruto Emmanuel Wanyonyi Prezzo Mary Moraa Diani University #RHONairobi Kenyans Uganda
https://t.co/frKiuzkOd7",10,0,14,1,Fri Aug 23 09:57:41 +0000 2024,1,FALSE,FALSE
1826921598164627739,"Oparanya's gf eating our taxes

RUTO MUST GO Mpesa Starlink HAPPENING NOW Kikuyus Finance Bill 2024 Zabron Singers Safaricom Burkina Faso President William Ruto Emmanuel Wanyonyi Prezzo Mary Moraa Diani University #RHONairobi Kenyans Uganda
https://t.co/6jin8YymZc",0,0,0,0,Fri Aug 23 09:57:06 +0000 2024,0,FALSE,FALSE
1826921459438002227,Dr C #RHONairobi #RHONairobiReunion https://t.co/v9whOQNy5t,0,0,4,0,Fri Aug 23 09:56:33 +0000 2024,0,FALSE,FALSE
1826921450982310191,Lmao...those sound effects when Dr. C was saying we were will explain 😂😂😂 so dramatic ....production ATE! 😂 #rhonairobi,0,0,3,0,Fri Aug 23 09:56:31 +0000 2024,0,FALSE,FALSE
1826920234646708506,Minne is trying so hard but it’s not working because Zena is standing on business #RHONairobi #RHONairobiReunion,2,1,74,0,Fri Aug 23 09:51:41 +0000 2024,0,FALSE,FALSE
1826919080009379882,"This guy hasn’t asked Zena or mentioned anything positive about Zena, Farah keeps poking at Zena and obviously  Dr C and her puppets already came gun blazing. Why does it seem like the plan is be against Zena #RHONairobi #RHONairobiReunion https://t.co/2netd2FRMC",0,3,10,0,Fri Aug 23 09:47:05 +0000 2024,0,FALSE,FALSE
1826918986438644181,"Zena has the audacity and
conviction of a person who has already been fired from the show. #RHONairobi https://t.co/NIVuSTDFzH",0,1,21,0,Fri Aug 23 09:46:43 +0000 2024,1,FALSE,FALSE
1826918786353471642,okay. nobody is lazy. subtitles are showing to some but me. apologies #RHONairobi production🙏🏾,0,1,2,0,Fri Aug 23 09:45:55 +0000 2024,0,FALSE,TRUE
1826918583852523723,"So, wenyamaza means shut up?  Kenyans please help correct me. #RHONairobi",0,3,5,0,Fri Aug 23 09:45:07 +0000 2024,1,FALSE,FALSE
1826918022214295682,lol the way Mmine was quiet after Zena exposed her talking about her bestie badly 🤣😭😭 #RHONairobi,0,0,18,0,Fri Aug 23 09:42:53 +0000 2024,0,FALSE,FALSE
1826917710623801446,Zena brought a witch basket in return Dr C brought her a coffin ⚰️ 🤣🤣took her to the gutter 😭😭made her turn tables and become a hooligan #RHONairobi https://t.co/ttBifZxmHn,1,1,61,0,Fri Aug 23 09:41:39 +0000 2024,1,FALSE,FALSE
1826917525986124154,#RHONairobi production is lazy coz where are the subtitles? my homegirls &amp; girl doesn’t speak swahili. @ShowmaxOnline tell the production house to do the right thing https://t.co/YmBMNHLnz3,1,4,10,1,Fri Aug 23 09:40:55 +0000 2024,0,FALSE,FALSE
1826917379147698579,Episode 14 and Farah is still on this Zena EmSculpt thing #RHONairobi #RHONairobiReunion https://t.co/DrUhqahM53,0,1,8,0,Fri Aug 23 09:40:20 +0000 2024,0,FALSE,FALSE
1826917351507337503,These women make me laugh because they claim to be classy and all but when they start arguing the ghettoness pops out quick!!!! #RHONairobi,0,1,7,0,Fri Aug 23 09:40:13 +0000 2024,0,FALSE,FALSE
1826917070031720807,ZENA DEALT WITH MINNE SO WELL WELL 🤣 #RHONairobi,0,0,11,0,Fri Aug 23 09:39:06 +0000 2024,0,FALSE,FALSE
1826917069062869024,"I woke up today with a follower from Rejah on IG 😍

Let me check Part 2 of the Real Housewives of Nairobi 

What’s up? Did Xena Zena break Minnie &amp; Vera’s friendship? 

 #RHONairobi @ShowmaxOnline @ShowmaxKenya https://t.co/14DSW9xTLt",0,0,2,0,Fri Aug 23 09:39:06 +0000 2024,0,FALSE,FALSE
1826916737972830651,"Also why was my fave Dr. C twerking like that for Minne and Vera? I am appalled. No backbone. No accountability. Just fan behaviour.
 #RHONairobi https://t.co/pQ9Pegyi0V",4,1,41,0,Fri Aug 23 09:37:47 +0000 2024,0,FALSE,FALSE
